Name,USAF,NCDC,Date,HrMn,I,Type,QCP,Pr,Amt,I,Q,Pr,Amt,I,Q,Pr,Amt,I,Q,Pr,Amt,I,Q 
NUT TREE AIRPORT              ,724828,93241,20170101,1953,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170101,2053,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170101,2153,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170101,2253,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170101,2353,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,53,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,153,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,253,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,353,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,453,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,553,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,653,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,753,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,759,6,  SOD,    ,24,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,853,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,953,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,1053,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,1153,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,1253,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,1353,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,1453,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,1553,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,1653,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,1753,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,1853,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,1906,7,FM-16,    ,1,1.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,1916,7,FM-16,    ,1,1.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,1929,7,FM-16,    ,1,1.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,1953,7,FM-15,    ,1,1.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,2053,7,FM-15,    ,1,0,2,5,3,1.8,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,2153,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,2253,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170102,2353,7,FM-15,    ,1,0,9,5,6,1.8,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,53,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,153,7,FM-15,    ,1,0,2,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,212,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,224,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,253,7,FM-15,    ,1,0.3,9,5,3,0.5,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,340,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,353,7,FM-15,    ,1,0.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,432,7,FM-16,    ,1,0.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,453,7,FM-15,    ,1,2.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,538,7,FM-16,    ,1,3.3,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,553,7,FM-15,    ,1,2.8,9,5,6,6.9,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,631,7,FM-16,    ,1,0.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,644,7,FM-16,    ,1,1.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,653,7,FM-15,    ,1,1.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,753,7,FM-15,    ,1,1.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,759,6,  SOD,    ,24,11.7,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,853,7,FM-15,    ,1,0.5,9,5,3,3.3,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,914,7,FM-16,    ,1,0.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,927,7,FM-16,    ,1,0.7,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,941,7,FM-16,    ,1,0.7,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,950,7,FM-16,    ,1,1,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,953,7,FM-15,    ,1,1,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1027,7,FM-16,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1034,7,FM-16,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1053,7,FM-15,    ,1,0,2,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1153,7,FM-15,    ,1,0,9,5,6,4.6,9,1,24,13.2,9,1,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1235,7,FM-16,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1248,7,FM-16,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1253,7,FM-15,    ,1,0,2,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1344,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1353,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1416,7,FM-16,    ,1,0.7,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1423,7,FM-16,    ,1,0.7,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1438,7,FM-16,    ,1,0.7,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1453,7,FM-15,    ,1,0.8,9,5,3,1,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1553,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1611,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1653,7,FM-15,    ,1,0.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1700,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1740,7,FM-16,    ,1,0.7,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1753,7,FM-15,    ,1,0.8,9,5,6,3,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1809,7,FM-16,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1840,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1853,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1909,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,1953,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,2053,7,FM-15,    ,1,0.8,9,5,3,1.5,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,2126,7,FM-16,    ,1,0.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,2150,7,FM-16,    ,1,1.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,2151,7,FM-15,    ,1,1.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,2227,7,FM-16,    ,1,1.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,2253,7,FM-15,    ,1,2.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170103,2353,7,FM-15,    ,1,3,9,5,6,9.1,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,53,7,FM-15,    ,1,1.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,121,7,FM-16,    ,1,2.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,129,7,FM-16,    ,1,3,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,142,7,FM-16,    ,1,5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,153,7,FM-15,    ,1,6.6,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,200,7,FM-16,    ,1,0.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,226,7,FM-16,    ,1,3,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,237,7,FM-16,    ,1,4.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,245,7,FM-16,    ,1,5.3,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,253,7,FM-15,    ,1,6.4,9,5,3,14,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,303,7,FM-16,    ,1,1.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,312,7,FM-16,    ,1,1.7,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,329,7,FM-16,    ,1,2.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,353,7,FM-15,    ,1,4.1,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,411,7,FM-16,    ,1,1.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,421,7,FM-16,    ,1,2.7,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,438,7,FM-16,    ,1,4,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,453,7,FM-15,    ,1,5.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,553,7,FM-15,    ,1,4.6,9,5,6,28.4,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,628,7,FM-16,    ,1,4.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,634,7,FM-16,    ,1,5.3,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,653,7,FM-15,    ,1,5.6,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,753,7,FM-15,    ,1,3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,759,6,  SOD,    ,24,51.1,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,825,7,FM-16,    ,1,1,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,835,7,FM-16,    ,1,1.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,844,7,FM-16,    ,1,1.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,853,7,FM-15,    ,1,1.5,9,5,3,10.2,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,911,7,FM-16,    ,1,1,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,919,7,FM-16,    ,1,2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,931,7,FM-16,    ,1,3.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,944,7,FM-16,    ,1,4.3,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,953,7,FM-15,    ,1,4.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,1000,7,FM-16,    ,1,0.7,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,1009,7,FM-16,    ,1,3.8,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,1017,7,FM-16,    ,1,5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,1026,7,FM-16,    ,1,6.8,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,1053,7,FM-15,    ,1,8.4,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,1100,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,1153,7,FM-15,    ,1,1,9,5,6,24.4,9,1,24,65,9,1,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,1253,7,FM-15,    ,1,1,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,1353,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,1453,7,FM-15,    ,1,0,9,5,3,1.3,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,1553,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,1653,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,1753,7,FM-15,    ,1,0,9,5,6,1.3,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,1853,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,1953,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,2053,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,2153,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,2253,7,FM-15,    ,1,0,2,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170104,2353,7,FM-15,    ,1,0.5,9,5,6,0.5,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,53,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,153,7,FM-15,    ,1,0,2,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,253,7,FM-15,    ,1,0.5,9,5,3,1,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,353,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,453,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,553,7,FM-15,    ,1,0,9,5,6,1.3,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,653,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,753,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,759,6,  SOD,    ,24,18.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,853,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,953,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,1053,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,1153,7,FM-15,    ,1,0,9,5,24,3,9,1,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,1253,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,1353,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,1453,6,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,1553,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,1653,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,1753,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,1853,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,1953,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,2053,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
NUT TREE AIRPORT              ,724828,93241,20170105,2153,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
