Name,USAF,NCDC,Date,HrMn,I,Type,QCP,Pr,Amt,I,Q,Pr,Amt,I,Q,Pr,Amt,I,Q,Pr,Amt,I,Q 
TRAVIS AIR FORCE BASE         ,745160,23202,20170103,1958,7,FM-15,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170103,2058,7,FM-15,    ,1,0.5,9,5,3,1,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170103,2158,7,FM-15,    ,1,1.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170103,2258,7,FM-15,    ,1,3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170103,2358,7,FM-15,    ,1,2.3,9,5,6,7.9,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170104,58,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170104,158,7,FM-15,    ,1,261.9,9,6,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170104,258,7,FM-15,    ,1,1,9,5,3,7.4,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170104,558,7,FM-15,    ,1,0,2,1,6,4.8,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170104,858,7,FM-15,    ,3,0.5,9,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170104,1158,7,FM-15,    ,6,10.2,9,1,24,999.9,1,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170104,1458,7,FM-15,    ,3,1,9,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170104,1658,7,FM-15,    ,1,91.4,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170104,2158,7,FM-15,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170104,2258,4,FM-15,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170104,2358,7,FM-15,    ,1,0.5,9,5,6,0.5,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170105,58,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170105,158,7,FM-15,    ,1,0.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170105,258,7,FM-15,    ,1,0.5,9,5,3,1.5,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170105,358,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170105,458,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170105,558,7,FM-15,    ,6,2.3,9,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170105,1158,7,FM-15,    ,24,999.9,1,9,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,558,7,FM-15,    ,1,0,2,1,6,0,2,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,658,7,FM-15,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,758,7,FM-15,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,858,7,FM-15,    ,1,0,2,1,3,0,2,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,958,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,1058,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,1158,7,FM-15,    ,1,0.5,9,5,6,1,9,1,24,1,9,1,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,1258,7,FM-15,    ,1,2.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,1358,7,FM-15,    ,1,3.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,1458,7,FM-15,    ,1,4.8,9,5,3,10.4,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,1558,7,FM-15,    ,1,1.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,1658,7,FM-15,    ,1,1,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,1758,7,FM-15,    ,1,0.8,9,5,6,13.7,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,1858,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,1958,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,2058,7,FM-15,    ,1,0.3,9,5,3,1,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,2158,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170107,2358,7,FM-15,    ,6,1.3,9,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,158,7,FM-15,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,258,7,FM-15,    ,1,0,2,1,3,0,2,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,458,7,FM-15,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,558,7,FM-15,    ,1,3.8,9,5,6,3.8,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,658,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,758,7,FM-15,    ,1,1.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,858,7,FM-15,    ,1,4.1,9,5,3,6.4,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,958,7,FM-15,    ,1,2.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,1058,7,FM-15,    ,1,2.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,1158,7,FM-15,    ,1,6.9,9,5,6,18,9,1,24,36.8,9,1,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,1258,7,FM-15,    ,1,0.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,1358,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,1458,7,FM-15,    ,1,0.3,9,5,3,1.3,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,1558,7,FM-15,    ,1,4.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,1658,7,FM-15,    ,1,0.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,1758,7,FM-15,    ,1,3,9,5,6,9.4,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,1858,7,FM-15,    ,1,1.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,1958,7,FM-15,    ,1,2.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,2058,7,FM-15,    ,1,0.5,9,5,3,4.8,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,2158,7,FM-15,    ,1,0.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,2258,7,FM-15,    ,1,1,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170108,2358,7,FM-15,    ,1,4.6,9,5,6,11.2,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170109,58,7,FM-15,    ,1,2.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170109,158,7,FM-15,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170109,258,7,FM-15,    ,3,2.3,9,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170109,358,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170109,458,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170109,558,7,FM-15,    ,6,3.3,9,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170109,758,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170109,858,7,FM-15,    ,1,3.3,9,5,3,3.8,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170109,958,7,FM-15,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170109,1158,7,FM-15,    ,6,3.8,9,1,24,27.7,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,158,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,258,7,FM-15,    ,1,0.5,9,5,3,1,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,358,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,458,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,558,7,FM-15,    ,1,0.3,9,5,6,1.8,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,658,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,758,7,FM-15,    ,1,1,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,858,7,FM-15,    ,1,1,9,5,3,2.5,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,958,7,FM-15,    ,1,0.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,1058,7,FM-15,    ,1,2.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,1158,7,FM-15,    ,1,3,9,5,6,9.1,9,1,24,10.9,9,1,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,1258,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,1358,7,FM-15,    ,1,0.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,1458,7,FM-15,    ,1,0.8,9,5,3,2,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,1558,7,FM-15,    ,1,3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,1658,7,FM-15,    ,1,1.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,1758,7,FM-15,    ,1,2,9,5,6,8.6,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,1858,7,FM-15,    ,1,2,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,1958,7,FM-15,    ,1,3.6,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,2058,7,FM-15,    ,1,5.3,9,5,3,10.9,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,2158,7,FM-15,    ,1,3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,2258,7,FM-15,    ,1,5.6,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170110,2358,7,FM-15,    ,1,3,9,5,6,22.6,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170111,58,7,FM-15,    ,1,1.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170111,158,7,FM-15,    ,1,3.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170111,258,7,FM-15,    ,1,7.9,9,5,3,12.7,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170111,358,7,FM-15,    ,1,9.4,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170111,458,7,FM-15,    ,1,0.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170111,558,7,FM-15,    ,6,22.9,9,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170111,758,7,FM-15,    ,1,2.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170111,858,7,FM-15,    ,1,2.8,9,5,3,5.1,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170111,1158,7,FM-15,    ,1,0,2,1,6,5.1,9,1,24,59.2,9,1,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170111,1458,7,FM-15,    ,1,0.3,9,5,3,0.3,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170111,1558,7,FM-15,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170111,1758,7,FM-15,    ,6,0.3,9,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170112,758,7,FM-15,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170112,858,7,FM-15,    ,1,0.3,9,5,3,0.3,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170112,958,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170112,1058,7,FM-15,    ,1,1.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170112,1158,7,FM-15,    ,1,1,9,5,6,3,9,1,24,3.3,9,1,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170112,1258,7,FM-15,    ,1,1,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170112,1358,7,FM-15,    ,1,1,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170112,1458,7,FM-15,    ,1,0.3,9,5,3,2.3,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170112,1558,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170112,1658,7,FM-15,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170112,1758,7,FM-15,    ,1,0,2,1,6,2.5,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170112,1958,7,FM-15,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170112,2058,7,FM-15,    ,1,0,2,1,3,0,2,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170112,2358,7,FM-15,    ,6,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170113,1158,7,FM-15,    ,24,2.5,9,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170115,1158,7,FM-15,    ,6,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170116,1158,7,FM-15,    ,6,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170116,1658,7,FM-15,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170116,1758,7,FM-15,    ,1,0,2,1,6,0,2,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170118,1158,7,FM-15,    ,1,0,2,1,6,0,2,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170118,1258,7,FM-15,    ,1,1.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170118,1358,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170118,1458,7,FM-15,    ,3,2,9,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170118,1758,7,FM-15,    ,1,0.5,9,5,6,2.5,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170118,1858,6,FM-15,    ,1,1.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170118,1958,7,FM-15,    ,1,0.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170118,2058,7,FM-15,    ,1,2.5,9,5,3,5.1,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170118,2358,7,FM-15,    ,1,3,9,5,6,8.1,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170119,58,7,FM-15,    ,1,5.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170119,258,7,FM-15,    ,1,4.6,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170119,358,7,FM-15,    ,1,10.4,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170119,458,7,FM-15,    ,1,7.1,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170119,558,7,FM-15,    ,1,0.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170119,758,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170119,858,7,FM-15,    ,1,1,9,5,3,1.3,9,1,99,999.9,9,9,99,999.9,9,9
TRAVIS AIR FORCE BASE         ,745160,23202,20170119,958,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
