Name,USAF,NCDC,Date,HrMn,I,Type,QCP,Pr,Amt,I,Q,Pr,Amt,I,Q,Pr,Amt,I,Q,Pr,Amt,I,Q 
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,955,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,1055,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,1155,7,FM-15,    ,1,0,9,5,6,0,2,1,24,2,9,1,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,1200,4,FM-12,    ,6,0,2,1,24,2,3,1,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,1255,7,FM-15,    ,1,0.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,1355,7,FM-15,    ,1,0.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,1455,7,FM-15,    ,1,0.5,9,5,3,2,9,1,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,1555,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,1655,7,FM-15,    ,1,0,2,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,1755,7,FM-15,    ,1,0,2,5,6,2.3,9,1,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,1800,4,FM-12,    ,6,2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,1855,7,FM-15,    ,1,0,2,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,1955,7,FM-15,    ,1,0,2,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,2055,7,FM-15,    ,1,0.8,9,6,3,0.5,9,2,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,2155,7,FM-15,    ,1,1.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,2255,7,FM-15,    ,1,0.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170103,2355,7,FM-15,    ,1,1.3,9,5,6,3.8,9,1,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,0,4,FM-12,    ,6,4,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,55,7,FM-15,    ,1,1.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,155,7,FM-15,    ,1,1.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,255,7,FM-15,    ,1,2,9,5,3,5.1,9,1,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,355,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,455,7,FM-15,    ,1,0.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,502,7,FM-16,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,521,7,FM-16,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,555,7,FM-15,    ,1,0,2,5,6,6.6,9,1,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,600,4,FM-12,    ,6,7,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,655,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,755,7,FM-15,    ,1,0,2,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,759,6,  SOD,    ,24,12.7,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,855,7,FM-15,    ,1,1.5,9,5,3,1.5,9,1,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,955,7,FM-15,    ,1,0,2,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1055,7,FM-15,    ,1,0,2,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1155,7,FM-15,    ,1,0.5,9,5,6,2,9,1,24,14.7,9,1,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1200,4,FM-12,    ,6,2,3,1,24,14.7,3,1,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1255,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1319,7,FM-16,    ,1,1.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1355,7,FM-15,    ,1,2.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1423,7,FM-16,    ,1,0.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1433,7,FM-16,    ,1,0.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1444,7,FM-16,    ,1,0.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1455,7,FM-15,    ,1,0.5,9,5,3,3,9,1,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1529,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1555,7,FM-15,    ,1,0.8,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1645,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1655,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1722,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1755,7,FM-15,    ,1,0.3,9,5,6,4.6,9,1,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1800,4,FM-12,    ,6,5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1855,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,1955,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,2002,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,2055,7,FM-15,    ,1,1.3,9,5,3,1.8,9,1,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,2155,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,2255,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,2324,7,FM-16,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,2348,7,FM-16,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170104,2355,7,FM-15,    ,1,0,2,5,6,1.8,9,1,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,0,4,FM-12,    ,6,2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,55,7,FM-15,    ,1,0,2,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,155,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,218,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,255,7,FM-15,    ,1,0.5,9,5,3,0.8,9,1,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,302,7,FM-16,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,318,7,FM-16,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,333,7,FM-16,    ,1,0.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,342,7,FM-16,    ,1,0.7,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,353,7,FM-16,    ,1,1.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,355,7,FM-15,    ,1,1.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,444,7,FM-16,    ,1,0.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,455,7,FM-15,    ,1,0.5,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,505,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,546,7,FM-16,    ,1,2.5,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,555,7,FM-15,    ,1,2.8,9,5,6,5.6,9,1,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,600,4,FM-12,    ,6,6,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,604,7,FM-16,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,620,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,655,7,FM-15,    ,1,0.3,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,755,7,FM-15,    ,1,0,2,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,759,6,  SOD,    ,24,14.2,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,808,7,FM-16,    ,1,0,2,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,822,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,831,7,FM-16,    ,1,0.2,3,1,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,855,7,FM-15,    ,1,0.3,9,5,3,0.5,9,1,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,955,7,FM-15,    ,1,0,2,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,1055,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,1155,7,FM-15,    ,1,0,9,5,6,0.5,9,1,24,12.4,9,1,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,1200,4,FM-12,    ,6,0.5,3,1,24,12.4,3,1,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,1255,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,1355,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,1455,6,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,1555,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,1655,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,1755,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,1855,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,1955,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,2055,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,2155,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,2255,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170105,2355,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
STOCKTON METROPOLITAN AIRPORT ,724920,23237,20170106,55,7,FM-15,    ,1,0,9,5,99,999.9,9,9,99,999.9,9,9,99,999.9,9,9
