Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Vap Pres (mBars),qc,Air Temp (F),qc,Rel Hum (%),qc,Dew Point (F),qc,Wind Speed (mph),qc,Wind Dir (0-360),qc,Soil Temp (F),qc
144,Petaluma East,North Coast Valleys,1/1/2017,2100,001,0.00, ,0.01, ,0, ,5.2, ,30.1, ,93, ,28.2, ,1.5, ,6, ,48.8, 
144,Petaluma East,North Coast Valleys,1/1/2017,2200,001,0.00, ,0.00, ,0, ,5.0, ,29.1, ,93, ,27.3, ,1.6, ,44, ,48.8, 
144,Petaluma East,North Coast Valleys,1/1/2017,2300,001,0.00, ,0.00, ,0, ,4.9, ,27.3, ,97, ,26.5, ,1.9, ,18, ,48.8, 
144,Petaluma East,North Coast Valleys,1/1/2017,2400,001,0.00, ,0.00, ,0, ,5.0, ,28.1, ,97, ,27.3, ,1.7, ,80, ,48.7, 
144,Petaluma East,North Coast Valleys,1/2/2017,0100,002,0.00, ,0.00, ,0, ,5.2, ,28.4, ,98, ,27.9, ,2.0, ,109, ,48.7, 
144,Petaluma East,North Coast Valleys,1/2/2017,0200,002,0.00, ,0.00, ,0, ,5.3, ,29.0, ,98, ,28.4, ,1.8, ,104, ,48.6, 
144,Petaluma East,North Coast Valleys,1/2/2017,0300,002,0.00, ,0.00, ,0, ,5.4, ,29.7, ,97, ,29.0, ,1.6, ,105, ,48.5, 
144,Petaluma East,North Coast Valleys,1/2/2017,0400,002,0.00, ,0.00, ,0, ,5.5, ,30.2, ,96, ,29.3, ,1.6, ,132, ,48.4, 
144,Petaluma East,North Coast Valleys,1/2/2017,0500,002,0.00, ,0.00, ,0, ,5.2, ,28.9, ,96, ,28.1, ,1.4, ,69, ,48.3, 
144,Petaluma East,North Coast Valleys,1/2/2017,0600,002,0.00, ,0.00, ,0, ,5.1, ,28.1, ,98, ,27.5, ,2.1, ,159, ,48.3, 
144,Petaluma East,North Coast Valleys,1/2/2017,0700,002,0.00, ,0.00, ,0, ,5.2, ,28.7, ,98, ,28.2, ,2.3, ,94, ,48.2, 
144,Petaluma East,North Coast Valleys,1/2/2017,0800,002,0.00, ,0.01, ,12, ,4.9, ,27.3, ,98, ,26.8, ,2.5, ,285, ,48.2, 
144,Petaluma East,North Coast Valleys,1/2/2017,0900,002,0.00, ,0.01, ,121, ,5.4, ,29.2, ,99, ,28.8, ,2.7, ,84, ,48.1, 
144,Petaluma East,North Coast Valleys,1/2/2017,1000,002,0.00, ,0.00, ,395, ,5.8, ,32.0, ,95, ,30.9, ,3.2, ,163, ,48.0, 
144,Petaluma East,North Coast Valleys,1/2/2017,1100,002,0.00, ,0.03, ,543, ,5.8, ,33.2, ,91, ,30.9, ,3.3, ,125, ,48.0, 
144,Petaluma East,North Coast Valleys,1/2/2017,1200,002,0.01, ,0.00, ,829, ,6.0, ,36.4, ,82, ,31.5, ,5.1, ,152, ,47.9, 
144,Petaluma East,North Coast Valleys,1/2/2017,1300,002,0.01, ,0.00, ,616, ,5.2, ,37.8, ,67, ,27.9, ,6.9, ,232, ,47.9, 
144,Petaluma East,North Coast Valleys,1/2/2017,1400,002,0.00,Y,0.01, ,356, ,5.4, ,36.5,Y,74,Y,29.1,Y,5.8, ,259, ,48.0, 
144,Petaluma East,North Coast Valleys,1/2/2017,1500,002,0.00,Y,0.00, ,220, ,5.7, ,35.7,Y,80,Y,30.3,Y,3.6, ,352, ,48.1, 
144,Petaluma East,North Coast Valleys,1/2/2017,1600,002,0.00,Y,0.05, ,99, ,6.0, ,35.6,Y,84,Y,31.4,Y,3.2, ,348, ,48.3, 
144,Petaluma East,North Coast Valleys,1/2/2017,1700,002,0.00,R,0.06, ,24, ,6.1, ,33.7,R,92,R,31.8,R,3.2, ,354, ,48.5, 
144,Petaluma East,North Coast Valleys,1/2/2017,1800,002,0.00,Y,0.00, ,1, ,5.9, ,32.6,Y,94,Y,31.2,Y,2.6, ,335, ,48.6, 
144,Petaluma East,North Coast Valleys,1/2/2017,1900,002,0.00,Y,0.00, ,0, ,5.8, ,31.8,Y,95,Y,30.6,Y,2.7, ,77, ,48.7, 
144,Petaluma East,North Coast Valleys,1/2/2017,2000,002,0.00, ,0.01, ,0, ,5.8, ,31.9, ,96, ,30.7, ,3.2, ,325, ,48.8, 
144,Petaluma East,North Coast Valleys,1/2/2017,2100,002,0.00, ,0.02, ,0, ,5.7, ,31.4, ,96, ,30.5, ,2.6, ,105, ,48.8, 
144,Petaluma East,North Coast Valleys,1/2/2017,2200,002,0.00, ,0.00, ,0, ,5.7, ,30.7, ,97, ,30.1, ,1.3, ,63, ,48.8, 
144,Petaluma East,North Coast Valleys,1/2/2017,2300,002,0.00, ,0.00, ,0, ,5.7, ,30.5, ,99, ,30.1, ,1.5, ,117, ,48.8, 
144,Petaluma East,North Coast Valleys,1/2/2017,2400,002,0.00, ,0.00, ,0, ,5.7, ,30.3, ,99, ,30.2, ,2.1, ,132, ,48.7, 
144,Petaluma East,North Coast Valleys,1/3/2017,0100,003,0.00, ,0.00, ,0, ,5.9, ,30.9, ,100, ,30.9, ,1.9, ,136, ,48.7, 
144,Petaluma East,North Coast Valleys,1/3/2017,0200,003,0.00, ,0.00, ,0, ,5.7, ,30.4, ,100, ,30.4, ,1.7, ,324, ,48.7, 
144,Petaluma East,North Coast Valleys,1/3/2017,0300,003,0.00, ,0.02, ,0, ,6.0, ,31.5, ,100, ,31.5, ,2.3, ,43, ,48.6, 
144,Petaluma East,North Coast Valleys,1/3/2017,0400,003,0.00, ,0.12, ,0, ,6.3, ,32.5, ,100, ,32.5, ,3.2, ,143, ,48.6, 
144,Petaluma East,North Coast Valleys,1/3/2017,0500,003,0.00, ,0.01, ,0, ,6.3, ,32.6, ,100, ,32.6, ,2.5, ,134, ,48.5, 
144,Petaluma East,North Coast Valleys,1/3/2017,0600,003,0.00, ,0.02, ,0, ,6.5, ,33.0, ,100, ,33.0, ,4.6, ,123, ,48.5, 
144,Petaluma East,North Coast Valleys,1/3/2017,0700,003,0.00, ,0.00, ,0, ,6.5, ,33.2, ,100, ,33.2, ,5.0, ,123, ,48.4, 
144,Petaluma East,North Coast Valleys,1/3/2017,0800,003,0.00, ,0.00, ,3, ,6.5, ,33.4, ,100, ,33.4, ,5.5, ,108, ,48.4, 
144,Petaluma East,North Coast Valleys,1/3/2017,0900,003,0.00, ,0.02, ,55, ,6.6, ,33.6, ,100, ,33.6, ,7.0, ,112, ,48.4, 
144,Petaluma East,North Coast Valleys,1/3/2017,1000,003,0.00, ,0.01, ,139, ,6.7, ,34.0, ,100, ,34.0, ,7.4, ,112, ,48.4, 
144,Petaluma East,North Coast Valleys,1/3/2017,1100,003,0.00, ,0.02, ,227, ,6.8, ,34.7, ,100, ,34.7, ,8.6, ,115, ,48.4, 
144,Petaluma East,North Coast Valleys,1/3/2017,1200,003,0.00, ,0.02, ,239, ,6.9, ,35.0, ,100, ,35.0, ,8.1, ,116, ,48.4, 
144,Petaluma East,North Coast Valleys,1/3/2017,1300,003,0.00,Y,0.04, ,123, ,7.0, ,35.2,Y,100,Y,35.2,Y,7.5, ,116, ,48.4, 
144,Petaluma East,North Coast Valleys,1/3/2017,1400,003,0.00,Y,0.12, ,54, ,7.0, ,35.2,Y,100,Y,35.2,Y,7.5, ,121, ,48.5, 
144,Petaluma East,North Coast Valleys,1/3/2017,1500,003,0.00,Y,0.13, ,53, ,7.1, ,35.5,Y,100,Y,35.5,Y,8.6, ,130, ,48.6, 
144,Petaluma East,North Coast Valleys,1/3/2017,1600,003,0.00,Y,0.09, ,39, ,7.2, ,35.8,Y,100,Y,35.8,Y,9.3, ,126, ,48.7, 
144,Petaluma East,North Coast Valleys,1/3/2017,1700,003,0.00,Y,0.06, ,7, ,7.4, ,36.1,Y,100,Y,36.1,Y,8.9, ,119, ,48.8, 
144,Petaluma East,North Coast Valleys,1/3/2017,1800,003,0.00,Y,0.06, ,0, ,7.7, ,37.3,Y,100,Y,37.3,Y,6.6, ,124, ,48.9, 
144,Petaluma East,North Coast Valleys,1/3/2017,1900,003,0.00, ,0.04, ,0, ,8.1, ,38.9, ,100, ,38.9, ,7.2, ,144, ,48.9, 
144,Petaluma East,North Coast Valleys,1/3/2017,2000,003,0.00, ,0.07, ,0, ,8.1, ,38.7, ,100, ,38.7, ,7.1, ,134, ,49.0, 
144,Petaluma East,North Coast Valleys,1/3/2017,2100,003,0.00, ,0.09, ,0, ,8.1, ,38.4, ,100, ,38.4, ,6.2, ,120, ,49.1, 
144,Petaluma East,North Coast Valleys,1/3/2017,2200,003,0.00, ,0.06, ,0, ,8.6, ,40.0, ,100, ,40.0, ,5.8, ,190, ,49.2, 
144,Petaluma East,North Coast Valleys,1/3/2017,2300,003,0.00, ,0.06, ,0, ,8.8, ,40.7, ,100, ,40.7, ,6.5, ,206, ,49.4, 
144,Petaluma East,North Coast Valleys,1/3/2017,2400,003,0.00, ,0.03, ,0, ,8.7, ,40.8, ,100, ,40.8, ,4.9, ,204, ,49.5, 
144,Petaluma East,North Coast Valleys,1/4/2017,0100,004,0.00, ,0.01, ,0, ,8.8, ,40.8, ,100, ,40.8, ,5.4, ,212, ,49.6, 
144,Petaluma East,North Coast Valleys,1/4/2017,0200,004,0.00, ,0.11, ,0, ,9.0, ,41.2, ,100, ,41.2, ,6.0, ,249, ,49.7, 
144,Petaluma East,North Coast Valleys,1/4/2017,0300,004,0.00, ,0.01, ,0, ,8.4, ,39.5, ,100, ,39.5, ,5.3, ,285, ,49.9, 
144,Petaluma East,North Coast Valleys,1/4/2017,0400,004,0.00, ,0.02, ,0, ,8.1, ,38.4, ,100, ,38.4, ,2.3, ,330, ,50.0, 
144,Petaluma East,North Coast Valleys,1/4/2017,0500,004,0.00, ,0.00, ,0, ,7.9, ,37.7, ,100, ,37.7, ,2.8, ,319, ,50.2, 
144,Petaluma East,North Coast Valleys,1/4/2017,0600,004,0.00, ,0.00, ,0, ,7.5, ,36.5, ,100, ,36.5, ,3.2, ,296, ,50.3, 
144,Petaluma East,North Coast Valleys,1/4/2017,0700,004,0.00, ,0.00, ,0, ,7.2, ,35.5, ,100, ,35.5, ,2.1, ,302, ,50.4, 
144,Petaluma East,North Coast Valleys,1/4/2017,0800,004,0.00, ,0.00, ,8, ,6.9, ,34.6, ,100, ,34.6, ,1.3, ,39, ,50.5, 
144,Petaluma East,North Coast Valleys,1/4/2017,0900,004,0.00, ,0.00, ,79, ,7.0, ,34.7, ,100, ,34.7, ,1.3, ,341, ,50.5, 
144,Petaluma East,North Coast Valleys,1/4/2017,1000,004,0.00, ,0.00, ,241, ,7.2, ,35.6, ,100, ,35.6, ,2.4, ,307, ,50.5, 
144,Petaluma East,North Coast Valleys,1/4/2017,1100,004,0.00, ,0.00, ,249, ,7.3, ,36.3, ,100, ,36.3, ,2.9, ,305, ,50.5, 
144,Petaluma East,North Coast Valleys,1/4/2017,1200,004,0.00, ,0.00, ,398, ,7.3, ,37.7, ,95, ,36.3, ,2.5, ,293, ,50.6, 
144,Petaluma East,North Coast Valleys,1/4/2017,1300,004,0.00, ,0.00, ,292, ,7.2, ,38.7, ,90, ,35.9, ,3.6, ,310, ,50.6, 
144,Petaluma East,North Coast Valleys,1/4/2017,1400,004,0.00,Y,0.00, ,221, ,6.8, ,38.2,Y,87,Y,34.7,Y,4.5, ,322, ,50.7, 
144,Petaluma East,North Coast Valleys,1/4/2017,1500,004,0.00,Y,0.03, ,135, ,6.5, ,36.2,Y,89,Y,33.4,Y,4.4, ,327, ,50.8, 
144,Petaluma East,North Coast Valleys,1/4/2017,1600,004,0.00,Y,0.02, ,126, ,6.3, ,35.1,Y,91,Y,32.8,Y,3.5, ,338, ,50.9, 
144,Petaluma East,North Coast Valleys,1/4/2017,1700,004,0.00,R,0.01, ,32, ,6.3, ,34.6,R,92,R,32.6,R,2.2, ,302, ,51.0, 
144,Petaluma East,North Coast Valleys,1/4/2017,1800,004,0.00,Y,0.00, ,0, ,6.4, ,34.4,Y,95,Y,33.1,Y,2.7, ,259, ,51.0, 
144,Petaluma East,North Coast Valleys,1/4/2017,1900,004,0.00,Y,0.00, ,0, ,6.5, ,34.2,Y,97,Y,33.4,Y,1.4, ,304, ,51.1, 
144,Petaluma East,North Coast Valleys,1/4/2017,2000,004,0.00, ,0.00, ,0, ,6.4, ,33.6, ,98, ,33.1, ,1.7, ,313, ,51.1, 
144,Petaluma East,North Coast Valleys,1/4/2017,2100,004,0.00, ,0.00, ,0, ,6.4, ,33.4, ,99, ,33.0, ,2.3, ,316, ,51.1, 
144,Petaluma East,North Coast Valleys,1/4/2017,2200,004,0.00, ,0.00, ,0, ,6.3, ,33.1, ,99, ,32.8, ,1.8, ,281, ,51.1, 
144,Petaluma East,North Coast Valleys,1/4/2017,2300,004,0.00, ,0.00, ,0, ,6.1, ,32.4, ,99, ,32.1, ,2.3, ,300, ,51.0, 
144,Petaluma East,North Coast Valleys,1/4/2017,2400,004,0.00, ,0.00, ,0, ,5.9, ,31.1, ,100, ,31.1, ,1.9, ,295, ,51.0, 
144,Petaluma East,North Coast Valleys,1/5/2017,0100,005,0.00, ,0.00, ,0, ,5.7, ,30.2, ,100, ,30.2, ,1.3, ,308, ,50.9, 
144,Petaluma East,North Coast Valleys,1/5/2017,0200,005,0.00, ,0.00, ,0, ,5.7, ,29.8, ,100, ,29.8, ,1.7, ,308, ,50.8, 
144,Petaluma East,North Coast Valleys,1/5/2017,0300,005,0.00, ,0.00, ,0, ,5.5, ,29.0, ,100, ,29.0, ,1.5, ,307, ,50.7, 
144,Petaluma East,North Coast Valleys,1/5/2017,0400,005,0.00, ,0.00, ,0, ,5.3, ,28.1, ,100, ,28.1, ,1.5, ,355, ,50.6, 
144,Petaluma East,North Coast Valleys,1/5/2017,0500,005,0.00, ,0.00, ,0, ,5.1, ,26.9, ,100, ,26.9, ,2.0, ,340, ,50.5, 
144,Petaluma East,North Coast Valleys,1/5/2017,0600,005,0.00, ,0.00, ,0, ,4.8, ,25.6, ,100, ,25.6, ,1.8, ,344, ,50.4, 
144,Petaluma East,North Coast Valleys,1/5/2017,0700,005,0.00, ,0.00, ,0, ,4.4, ,23.6, ,100, ,23.6, ,1.1, ,312, ,50.3, 
144,Petaluma East,North Coast Valleys,1/5/2017,0800,005,0.00, ,0.00, ,10, ,4.3, ,22.8, ,100, ,22.8, ,1.9, ,355, ,50.2, 
144,Petaluma East,North Coast Valleys,1/5/2017,0900,005,0.00, ,0.00, ,294, ,4.5, ,23.8, ,100, ,23.8, ,2.1, ,288, ,50.1, 
144,Petaluma East,North Coast Valleys,1/5/2017,1000,005,0.00,Y,0.00, ,443, ,5.4, ,28.3,Y,100,Y,28.3,Y,3.4, ,281, ,49.9, 
144,Petaluma East,North Coast Valleys,1/5/2017,1100,005,0.00,Y,0.00, ,846, ,5.4, ,31.8,Y,89,Y,28.8,Y,4.1, ,308, ,49.8, 
144,Petaluma East,North Coast Valleys,1/5/2017,1200,005,0.01,Y,0.00, ,1008, ,4.7, ,34.6,Y,69,Y,25.6,Y,4.4, ,320, ,49.6, 
144,Petaluma East,North Coast Valleys,1/5/2017,1300,005,0.01,Y,0.00, ,1030, ,4.4, ,35.8,Y,62,Y,24.3,Y,4.4, ,310, ,49.5, 
144,Petaluma East,North Coast Valleys,1/5/2017,1400,005,0.01,Y,0.00, ,945, ,4.2, ,36.9,Y,57,Y,23.1,Y,3.1, ,311, ,49.5, 
144,Petaluma East,North Coast Valleys,1/5/2017,1500,005,0.01,Y,0.00, ,749, ,4.0, ,37.7,Y,53,Y,22.0,Y,2.2, ,349, ,49.5, 
144,Petaluma East,North Coast Valleys,1/5/2017,1600,005,0.00,Y,0.00, ,468, ,3.7, ,38.2,Y,47,Y,19.8,Y,1.7, ,330, ,49.6, 
144,Petaluma East,North Coast Valleys,1/5/2017,1700,005,0.00,Y,0.00, ,134, ,3.8, ,36.6,Y,51,Y,20.3,Y,1.2, ,292, ,49.8, 
144,Petaluma East,North Coast Valleys,1/5/2017,1800,005,0.00,R,0.00, ,2, ,4.2, ,29.1,R,78,R,23.2,R,1.7, ,40, ,50.0, 
144,Petaluma East,North Coast Valleys,1/5/2017,1900,005,0.00,R,0.00, ,0, ,4.3, ,27.0,R,86,R,23.4,R,1.7, ,20, ,50.2, 
144,Petaluma East,North Coast Valleys,1/5/2017,2000,005,0.00,Y,0.00, ,0, ,4.3, ,25.8,Y,90,Y,23.3,Y,1.2, ,67, ,50.3, 
144,Petaluma East,North Coast Valleys,1/5/2017,2100,005,0.00,Y,0.00, ,0, ,4.2, ,24.3,Y,94,Y,22.8,Y,1.9, ,30, ,50.3, 
144,Petaluma East,North Coast Valleys,1/5/2017,2200,005,0.00,Y,0.00, ,0, ,4.1, ,23.6,Y,94,Y,22.2,Y,2.1, ,30, ,50.3, 
144,Petaluma East,North Coast Valleys,1/5/2017,2300,005,0.00,Y,0.00, ,0, ,4.0, ,23.3,Y,93,Y,21.5,Y,2.0, ,355, ,50.2, 
144,Petaluma East,North Coast Valleys,1/5/2017,2400,005,0.00,Y,0.00, ,0, ,3.9, ,22.3,Y,95,Y,21.1,Y,1.5, ,24, ,50.1, 
144,Petaluma East,North Coast Valleys,1/6/2017,0100,006,0.00,Y,0.00, ,0, ,3.7, ,20.4,Y,97,Y,19.7,Y,1.4, ,46, ,49.9, 
144,Petaluma East,North Coast Valleys,1/6/2017,0200,006,0.00,Y,0.00, ,0, ,3.6, ,19.6,Y,98,Y,19.1,Y,1.4, ,40, ,49.8, 
144,Petaluma East,North Coast Valleys,1/6/2017,0300,006,0.00,Y,0.00, ,0, ,3.5, ,19.0,Y,99,Y,18.7,Y,1.8, ,27, ,49.6, 
144,Petaluma East,North Coast Valleys,1/6/2017,0400,006,0.00,Y,0.00, ,0, ,3.8, ,20.9,Y,99,Y,20.8,Y,1.7, ,9, ,49.4, 
144,Petaluma East,North Coast Valleys,1/6/2017,0500,006,0.00,Y,0.00, ,0, ,3.6, ,19.6,Y,100,Y,19.5,Y,1.7, ,43, ,49.2, 
144,Petaluma East,North Coast Valleys,1/6/2017,0600,006,0.00,Y,0.00, ,0, ,3.5, ,18.3,Y,100,Y,18.3,Y,1.8, ,12, ,49.0, 
144,Petaluma East,North Coast Valleys,1/6/2017,0700,006,0.00,Y,0.00, ,0, ,3.5, ,18.6,Y,100,Y,18.6,Y,1.3, ,75, ,48.7, 
144,Petaluma East,North Coast Valleys,1/6/2017,0800,006,0.00,Y,0.00, ,26, ,3.5, ,18.8,Y,100,Y,18.8,Y,1.6, ,103, ,48.5, 
144,Petaluma East,North Coast Valleys,1/6/2017,0900,006,0.00,Y,0.00, ,201, ,3.8, ,20.7,Y,100,Y,20.7,Y,1.2, ,86, ,48.3, 
144,Petaluma East,North Coast Valleys,1/6/2017,1000,006,0.00,Y,0.00, ,401, ,4.3, ,24.7,Y,95,Y,23.5,Y,2.7, ,211, ,48.1, 
144,Petaluma East,North Coast Valleys,1/6/2017,1100,006,0.00,Y,0.00, ,751, ,4.3, ,29.4,Y,79,Y,23.7,Y,3.8, ,132, ,47.9, 
144,Petaluma East,North Coast Valleys,1/6/2017,1200,006,0.01,Y,0.00, ,995, ,4.1, ,32.4,Y,67,Y,22.5,Y,7.1, ,124, ,47.7, 
144,Petaluma East,North Coast Valleys,1/6/2017,1300,006,0.01,Y,0.00, ,922, ,3.9, ,34.1,Y,59,Y,21.4,Y,6.9, ,129, ,47.6, 
144,Petaluma East,North Coast Valleys,1/6/2017,1400,006,0.01,Y,0.00, ,698, ,3.9, ,35.3,Y,56,Y,21.1,Y,6.6, ,118, ,47.5, 
144,Petaluma East,North Coast Valleys,1/6/2017,1500,006,0.00,Y,0.00, ,419, ,4.3, ,35.7,Y,60,Y,23.3,Y,7.1, ,161, ,47.5, 
144,Petaluma East,North Coast Valleys,1/6/2017,1600,006,0.00,Y,0.00, ,195, ,4.2, ,34.6,Y,63,Y,23.2,Y,7.2, ,121, ,47.6, 
144,Petaluma East,North Coast Valleys,1/6/2017,1700,006,0.00,R,0.00, ,67, ,4.3, ,33.1,R,67,R,23.2,R,4.4, ,77, ,47.8, 
144,Petaluma East,North Coast Valleys,1/6/2017,1800,006,0.00,Y,0.00, ,1, ,4.4, ,32.7,Y,69,Y,23.8,Y,5.9, ,168, ,47.9, 
144,Petaluma East,North Coast Valleys,1/6/2017,1900,006,0.00,Y,0.00, ,0, ,4.4, ,32.4,Y,70,Y,23.8,Y,4.2, ,164, ,48.0, 
144,Petaluma East,North Coast Valleys,1/6/2017,2000,006,0.00, ,0.00, ,0, ,4.4, ,32.9, ,69, ,23.8, ,4.8, ,165, ,48.0, 
144,Petaluma East,North Coast Valleys,1/6/2017,2100,006,0.00, ,0.00, ,0, ,4.5, ,33.1, ,70, ,24.4, ,4.8, ,161, ,48.1, 
144,Petaluma East,North Coast Valleys,1/6/2017,2200,006,0.00, ,0.02, ,0, ,4.9, ,32.1, ,79, ,26.5, ,3.4, ,89, ,48.1, 
144,Petaluma East,North Coast Valleys,1/6/2017,2300,006,0.00, ,0.00, ,0, ,4.9, ,32.0, ,81, ,26.8, ,2.5, ,87, ,48.1, 
144,Petaluma East,North Coast Valleys,1/6/2017,2400,006,0.00, ,0.00, ,0, ,5.0, ,32.1, ,82, ,27.1, ,4.1, ,119, ,48.0, 
144,Petaluma East,North Coast Valleys,1/7/2017,0100,007,0.00, ,0.00, ,0, ,5.0, ,33.1, ,79, ,27.2, ,6.2, ,149, ,48.0, 
144,Petaluma East,North Coast Valleys,1/7/2017,0200,007,0.00, ,0.00, ,0, ,5.0, ,34.0, ,76, ,27.3, ,8.7, ,119, ,48.0, 
144,Petaluma East,North Coast Valleys,1/7/2017,0300,007,0.00, ,0.00, ,0, ,5.2, ,33.7, ,80, ,28.2, ,11.4, ,128, ,48.0, 
144,Petaluma East,North Coast Valleys,1/7/2017,0400,007,0.00, ,0.00, ,0, ,5.5, ,33.3, ,85, ,29.2, ,12.9, ,185, ,48.0, 
144,Petaluma East,North Coast Valleys,1/7/2017,0500,007,0.00, ,0.00, ,0, ,5.6, ,33.1, ,88, ,30.0, ,13.1, ,161, ,47.9, 
144,Petaluma East,North Coast Valleys,1/7/2017,0600,007,0.00, ,0.04, ,0, ,5.8, ,32.8, ,92, ,30.8, ,12.3, ,85, ,47.9, 
144,Petaluma East,North Coast Valleys,1/7/2017,0700,007,0.00, ,0.03, ,0, ,6.0, ,33.1, ,95, ,31.7, ,12.3, ,125, ,47.9, 
144,Petaluma East,North Coast Valleys,1/7/2017,0800,007,0.00, ,0.03, ,4, ,6.3, ,34.0, ,96, ,32.9, ,12.1, ,117, ,47.9, 
144,Petaluma East,North Coast Valleys,1/7/2017,0900,007,0.00, ,0.02, ,52, ,6.6, ,34.7, ,97, ,34.1, ,9.6, ,123, ,47.8, 
144,Petaluma East,North Coast Valleys,1/7/2017,1000,007,0.00, ,0.03, ,79, ,7.1, ,36.1, ,99, ,35.8, ,8.3, ,133, ,47.8, 
144,Petaluma East,North Coast Valleys,1/7/2017,1100,007,0.00, ,0.06, ,96, ,7.8, ,37.9, ,100, ,37.9, ,6.0, ,123, ,47.8, 
144,Petaluma East,North Coast Valleys,1/7/2017,1200,007,0.00, ,0.04, ,125, ,8.5, ,39.9, ,100, ,39.9, ,5.0, ,129, ,47.8, 
144,Petaluma East,North Coast Valleys,1/7/2017,1300,007,0.00, ,0.00, ,163, ,8.8, ,40.7, ,100, ,40.7, ,4.7, ,122, ,47.9, 
144,Petaluma East,North Coast Valleys,1/7/2017,1400,007,0.00, ,0.00, ,140, ,8.9, ,41.2, ,100, ,41.2, ,5.1, ,161, ,48.0, 
144,Petaluma East,North Coast Valleys,1/7/2017,1500,007,0.00, ,0.00, ,132, ,8.8, ,41.2, ,100, ,41.2, ,4.0, ,139, ,48.1, 
144,Petaluma East,North Coast Valleys,1/7/2017,1600,007,0.00, ,0.01, ,76, ,8.8, ,40.8, ,100, ,40.8, ,3.4, ,152, ,48.3, 
