Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Vap Pres (mBars),qc,Air Temp (F),qc,Rel Hum (%),qc,Dew Point (F),qc,Wind Speed (mph),qc,Wind Dir (0-360),qc,Soil Temp (F),qc
47,Brentwood,San Francisco Bay,1/2/2017,1600,002,0.00, ,0.00, ,96, ,10.1, ,58.9, ,60, ,44.8, ,2.0, ,320, ,50.4, 
47,Brentwood,San Francisco Bay,1/2/2017,1700,002,0.00, ,0.00, ,0, ,10.0, ,57.9, ,61, ,44.5, ,1.9, ,49, ,50.7, 
47,Brentwood,San Francisco Bay,1/2/2017,1800,002,0.00, ,0.00, ,0, ,9.4, ,55.1, ,64, ,43.0, ,1.8, ,170, ,50.7, 
47,Brentwood,San Francisco Bay,1/2/2017,1900,002,0.00, ,0.00, ,0, ,9.3, ,52.8, ,68, ,42.5, ,2.6, ,188, ,50.5, 
47,Brentwood,San Francisco Bay,1/2/2017,2000,002,0.00, ,0.00, ,0, ,8.6, ,49.9, ,70, ,40.6, ,2.7, ,223, ,50.1, 
47,Brentwood,San Francisco Bay,1/2/2017,2100,002,0.00, ,0.00, ,0, ,8.7, ,49.6, ,72, ,41.0, ,3.0, ,191, ,49.6, 
47,Brentwood,San Francisco Bay,1/2/2017,2200,002,0.00, ,0.00, ,0, ,8.6, ,49.1, ,73, ,40.7, ,2.5, ,218, ,49.3, 
47,Brentwood,San Francisco Bay,1/2/2017,2300,002,0.00, ,0.00, ,0, ,8.4, ,48.3, ,73, ,40.0, ,1.4, ,57, ,49.0, 
47,Brentwood,San Francisco Bay,1/2/2017,2400,002,0.00, ,0.00, ,0, ,8.3, ,47.8, ,73, ,39.6, ,1.8, ,91, ,48.8, 
47,Brentwood,San Francisco Bay,1/3/2017,0100,003,0.00, ,0.00, ,0, ,8.1, ,47.7, ,72, ,39.1, ,3.3, ,187, ,48.7, 
47,Brentwood,San Francisco Bay,1/3/2017,0200,003,0.00, ,0.00, ,0, ,8.4, ,47.7, ,74, ,39.9, ,3.2, ,177, ,48.5, 
47,Brentwood,San Francisco Bay,1/3/2017,0300,003,0.00, ,0.00, ,0, ,8.3, ,45.9, ,78, ,39.6, ,2.2, ,140, ,48.4, 
47,Brentwood,San Francisco Bay,1/3/2017,0400,003,0.00, ,0.00, ,0, ,8.2, ,44.7, ,81, ,39.4, ,2.0, ,166, ,48.1, 
47,Brentwood,San Francisco Bay,1/3/2017,0500,003,0.00, ,0.00, ,0, ,7.8, ,42.4, ,85, ,38.2, ,2.2, ,32, ,47.8, 
47,Brentwood,San Francisco Bay,1/3/2017,0600,003,0.00, ,0.00, ,0, ,8.3, ,42.4, ,90, ,39.6, ,1.5, ,146, ,47.3, 
47,Brentwood,San Francisco Bay,1/3/2017,0700,003,0.00, ,0.00, ,0, ,7.6, ,40.5, ,89, ,37.5, ,2.3, ,251, ,46.9, 
47,Brentwood,San Francisco Bay,1/3/2017,0800,003,0.00, ,0.00, ,20, ,7.9, ,41.1, ,90, ,38.3, ,2.4, ,296, ,46.6, 
47,Brentwood,San Francisco Bay,1/3/2017,0900,003,0.00, ,0.00, ,135, ,8.1, ,42.9, ,86, ,39.0, ,1.6, ,49, ,46.4, 
47,Brentwood,San Francisco Bay,1/3/2017,1000,003,0.00, ,0.00, ,345, ,9.8, ,48.5, ,84, ,44.0, ,5.1, ,46, ,46.5, 
47,Brentwood,San Francisco Bay,1/3/2017,1100,003,0.00, ,0.00, ,345, ,10.1, ,51.4, ,78, ,44.7, ,2.7, ,42, ,47.0, 
47,Brentwood,San Francisco Bay,1/3/2017,1200,003,0.00, ,0.00, ,368, ,10.1, ,53.1, ,73, ,44.8, ,2.5, ,16, ,47.7, 
47,Brentwood,San Francisco Bay,1/3/2017,1300,003,0.00, ,0.00, ,251, ,10.2, ,54.1, ,71, ,45.1, ,4.0, ,38, ,48.5, 
47,Brentwood,San Francisco Bay,1/3/2017,1400,003,0.00, ,0.00, ,204, ,10.1, ,54.0, ,71, ,44.9, ,3.5, ,114, ,49.2, 
47,Brentwood,San Francisco Bay,1/3/2017,1500,003,0.00, ,0.00, ,110, ,10.1, ,54.4, ,70, ,44.9, ,3.8, ,90, ,49.6, 
47,Brentwood,San Francisco Bay,1/3/2017,1600,003,0.00, ,0.06, ,30, ,11.5, ,52.7, ,84, ,48.1, ,2.7, ,72, ,49.9, 
47,Brentwood,San Francisco Bay,1/3/2017,1700,003,0.00, ,0.01, ,42, ,11.7, ,51.4, ,90, ,48.7, ,6.5, ,135, ,50.1, 
47,Brentwood,San Francisco Bay,1/3/2017,1800,003,0.00, ,0.00, ,1, ,11.7, ,50.8, ,92, ,48.7, ,2.1, ,172, ,50.1, 
47,Brentwood,San Francisco Bay,1/3/2017,1900,003,0.00, ,0.00, ,0, ,11.8, ,50.2, ,95, ,48.8, ,1.8, ,31, ,50.1, 
47,Brentwood,San Francisco Bay,1/3/2017,2000,003,0.00, ,0.00, ,0, ,11.6, ,48.7, ,99, ,48.4, ,3.2, ,332, ,49.9, 
47,Brentwood,San Francisco Bay,1/3/2017,2100,003,0.00, ,0.02, ,1, ,11.9, ,49.3, ,99, ,49.0, ,3.2, ,321, ,49.7, 
47,Brentwood,San Francisco Bay,1/3/2017,2200,003,0.00, ,0.07, ,2, ,12.1, ,49.9, ,99, ,49.7, ,5.1, ,313, ,49.6, 
47,Brentwood,San Francisco Bay,1/3/2017,2300,003,0.00, ,0.06, ,2, ,12.3, ,50.3, ,99, ,50.0, ,4.1, ,351, ,49.7, 
47,Brentwood,San Francisco Bay,1/3/2017,2400,003,0.00, ,0.05, ,2, ,12.4, ,50.4, ,99, ,50.2, ,3.7, ,240, ,49.7, 
47,Brentwood,San Francisco Bay,1/4/2017,0100,004,0.00, ,0.13, ,2, ,12.5, ,50.7, ,99, ,50.5, ,1.9, ,205, ,49.7, 
47,Brentwood,San Francisco Bay,1/4/2017,0200,004,0.00, ,0.01, ,2, ,12.5, ,50.8, ,99, ,50.5, ,3.3, ,157, ,49.8, 
47,Brentwood,San Francisco Bay,1/4/2017,0300,004,0.00, ,0.00, ,2, ,12.5, ,50.6, ,99, ,50.4, ,3.8, ,173, ,49.9, 
47,Brentwood,San Francisco Bay,1/4/2017,0400,004,0.00, ,0.00, ,2, ,11.9, ,49.4, ,99, ,49.2, ,1.5, ,189, ,49.9, 
47,Brentwood,San Francisco Bay,1/4/2017,0500,004,0.00, ,0.00, ,3, ,12.4, ,50.5, ,99, ,50.2, ,3.9, ,146, ,49.7, 
47,Brentwood,San Francisco Bay,1/4/2017,0600,004,0.00, ,0.00, ,2, ,12.4, ,50.5, ,99, ,50.3, ,3.0, ,131, ,49.6, 
47,Brentwood,San Francisco Bay,1/4/2017,0700,004,0.00, ,0.00, ,3, ,12.4, ,50.5, ,99, ,50.2, ,3.6, ,143, ,49.7, 
47,Brentwood,San Francisco Bay,1/4/2017,0800,004,0.00, ,0.00, ,19, ,12.0, ,49.7, ,99, ,49.4, ,2.3, ,102, ,49.7, 
47,Brentwood,San Francisco Bay,1/4/2017,0900,004,0.00, ,0.00, ,165, ,12.5, ,50.7, ,99, ,50.5, ,1.9, ,188, ,49.7, 
47,Brentwood,San Francisco Bay,1/4/2017,1000,004,0.00, ,0.00, ,288, ,13.6, ,54.2, ,95, ,52.7, ,2.4, ,16, ,49.8, 
47,Brentwood,San Francisco Bay,1/4/2017,1100,004,0.00, ,0.00, ,451, ,14.0, ,57.2, ,87, ,53.5, ,4.1, ,337, ,50.3, 
47,Brentwood,San Francisco Bay,1/4/2017,1200,004,0.00, ,0.00, ,470, ,14.4, ,58.1, ,87, ,54.3, ,5.5, ,307, ,51.1, 
47,Brentwood,San Francisco Bay,1/4/2017,1300,004,0.01, ,0.00, ,554, ,14.9, ,59.6, ,85, ,55.2, ,7.1, ,302, ,52.0, 
47,Brentwood,San Francisco Bay,1/4/2017,1400,004,0.01, ,0.00, ,601, ,15.2, ,62.2, ,79, ,55.7, ,6.8, ,319, ,52.8, 
47,Brentwood,San Francisco Bay,1/4/2017,1500,004,0.01, ,0.00, ,495, ,15.1, ,65.5, ,70, ,55.6, ,4.6, ,324, ,53.6, 
47,Brentwood,San Francisco Bay,1/4/2017,1600,004,0.00, ,0.00, ,246, ,15.1, ,63.1, ,76, ,55.6, ,3.8, ,288, ,54.2, 
47,Brentwood,San Francisco Bay,1/4/2017,1700,004,0.00, ,0.00, ,82, ,15.1, ,61.7, ,81, ,55.6, ,4.5, ,287, ,54.5, 
47,Brentwood,San Francisco Bay,1/4/2017,1800,004,0.00, ,0.00, ,2, ,14.7, ,57.7, ,90, ,54.8, ,2.0, ,265, ,54.5, 
47,Brentwood,San Francisco Bay,1/4/2017,1900,004,0.00, ,0.00, ,0, ,14.5, ,56.1, ,94, ,54.4, ,3.4, ,275, ,54.0, 
47,Brentwood,San Francisco Bay,1/4/2017,2000,004,0.00, ,0.00, ,0, ,14.3, ,55.4, ,95, ,54.0, ,2.4, ,301, ,53.6, 
47,Brentwood,San Francisco Bay,1/4/2017,2100,004,0.00, ,0.00, ,0, ,14.4, ,55.4, ,96, ,54.4, ,3.5, ,319, ,53.2, 
47,Brentwood,San Francisco Bay,1/4/2017,2200,004,0.00, ,0.00, ,0, ,14.4, ,55.3, ,97, ,54.4, ,2.8, ,18, ,52.9, 
47,Brentwood,San Francisco Bay,1/4/2017,2300,004,0.00, ,0.00, ,0, ,13.9, ,54.2, ,97, ,53.4, ,3.6, ,78, ,52.6, 
47,Brentwood,San Francisco Bay,1/4/2017,2400,004,0.00, ,0.00, ,1, ,13.1, ,52.0, ,99, ,51.7, ,3.5, ,185, ,52.4, 
47,Brentwood,San Francisco Bay,1/5/2017,0100,005,0.00, ,0.00, ,1, ,12.1, ,49.8, ,99, ,49.6, ,2.7, ,314, ,52.0, 
47,Brentwood,San Francisco Bay,1/5/2017,0200,005,0.00, ,0.00, ,1, ,11.9, ,49.4, ,99, ,49.2, ,3.0, ,259, ,51.5, 
47,Brentwood,San Francisco Bay,1/5/2017,0300,005,0.00, ,0.00, ,1, ,11.8, ,49.1, ,99, ,48.9, ,2.2, ,139, ,51.2, 
47,Brentwood,San Francisco Bay,1/5/2017,0400,005,0.00, ,0.00, ,1, ,11.7, ,48.8, ,99, ,48.6, ,2.5, ,248, ,50.9, 
47,Brentwood,San Francisco Bay,1/5/2017,0500,005,0.00, ,0.00, ,1, ,11.9, ,49.2, ,99, ,49.0, ,1.8, ,70, ,50.7, 
47,Brentwood,San Francisco Bay,1/5/2017,0600,005,0.00, ,0.00, ,1, ,12.2, ,50.1, ,99, ,49.9, ,2.2, ,169, ,50.6, 
47,Brentwood,San Francisco Bay,1/5/2017,0700,005,0.00, ,0.00, ,1, ,11.9, ,49.3, ,99, ,49.1, ,2.6, ,162, ,50.6, 
47,Brentwood,San Francisco Bay,1/5/2017,0800,005,0.00, ,0.00, ,8, ,11.5, ,48.4, ,99, ,48.2, ,1.4, ,51, ,50.5, 
47,Brentwood,San Francisco Bay,1/5/2017,0900,005,0.00, ,0.00, ,130, ,12.2, ,50.1, ,99, ,49.9, ,2.3, ,190, ,50.4, 
47,Brentwood,San Francisco Bay,1/5/2017,1000,005,0.00, ,0.00, ,256, ,13.9, ,53.5, ,99, ,53.3, ,4.2, ,134, ,50.6, 
47,Brentwood,San Francisco Bay,1/5/2017,1100,005,0.00, ,0.00, ,254, ,15.0, ,55.6, ,99, ,55.4, ,3.8, ,136, ,51.1, 
47,Brentwood,San Francisco Bay,1/5/2017,1200,005,0.00, ,0.00, ,435, ,16.1, ,58.8, ,95, ,57.4, ,3.2, ,139, ,51.8, 
47,Brentwood,San Francisco Bay,1/5/2017,1300,005,0.00, ,0.00, ,189, ,16.5, ,61.1, ,90, ,58.1, ,2.9, ,355, ,52.9, 
47,Brentwood,San Francisco Bay,1/5/2017,1400,005,0.00, ,0.00, ,384, ,17.4, ,61.9, ,92, ,59.6, ,4.9, ,21, ,53.9, 
47,Brentwood,San Francisco Bay,1/5/2017,1500,005,0.00, ,0.00, ,172, ,18.0, ,61.0, ,99, ,60.5, ,5.5, ,2, ,54.7, 
47,Brentwood,San Francisco Bay,1/5/2017,1600,005,0.00, ,0.00, ,68, ,17.6, ,60.5, ,98, ,59.8, ,5.8, ,340, ,55.2, 
47,Brentwood,San Francisco Bay,1/5/2017,1700,005,0.00, ,0.01, ,11, ,16.1, ,57.6, ,99, ,57.3, ,9.3, ,312, ,55.4, 
47,Brentwood,San Francisco Bay,1/5/2017,1800,005,0.00, ,0.00, ,2, ,15.4, ,57.7, ,95, ,56.2, ,8.5, ,300, ,55.3, 
47,Brentwood,San Francisco Bay,1/5/2017,1900,005,0.00, ,0.00, ,1, ,15.2, ,57.4, ,94, ,55.7, ,7.4, ,296, ,55.2, 
47,Brentwood,San Francisco Bay,1/5/2017,2000,005,0.00, ,0.00, ,1, ,14.9, ,56.8, ,94, ,55.2, ,6.0, ,293, ,55.0, 
47,Brentwood,San Francisco Bay,1/5/2017,2100,005,0.00, ,0.00, ,1, ,15.0, ,56.1, ,98, ,55.5, ,4.3, ,305, ,54.8, 
47,Brentwood,San Francisco Bay,1/5/2017,2200,005,0.00, ,0.00, ,1, ,15.0, ,55.7, ,99, ,55.4, ,6.2, ,304, ,54.7, 
47,Brentwood,San Francisco Bay,1/5/2017,2300,005,0.00, ,0.00, ,1, ,14.4, ,55.2, ,97, ,54.4, ,7.9, ,304, ,54.5, 
47,Brentwood,San Francisco Bay,1/5/2017,2400,005,0.00, ,0.00, ,1, ,13.8, ,55.0, ,93, ,53.1, ,6.9, ,300, ,54.4, 
47,Brentwood,San Francisco Bay,1/6/2017,0100,006,0.00, ,0.00, ,1, ,13.6, ,54.7, ,93, ,52.7, ,8.4, ,301, ,54.2, 
47,Brentwood,San Francisco Bay,1/6/2017,0200,006,0.00, ,0.00, ,1, ,12.5, ,55.1, ,84, ,50.5, ,7.3, ,280, ,54.1, 
47,Brentwood,San Francisco Bay,1/6/2017,0300,006,0.00, ,0.00, ,1, ,12.5, ,54.1, ,87, ,50.4, ,3.1, ,300, ,53.9, 
47,Brentwood,San Francisco Bay,1/6/2017,0400,006,0.00, ,0.00, ,1, ,13.0, ,53.8, ,92, ,51.5, ,4.7, ,169, ,53.7, 
47,Brentwood,San Francisco Bay,1/6/2017,0500,006,0.00, ,0.00, ,1, ,12.1, ,53.7, ,86, ,49.6, ,3.3, ,283, ,53.5, 
47,Brentwood,San Francisco Bay,1/6/2017,0600,006,0.00, ,0.00, ,1, ,10.8, ,54.7, ,74, ,46.6, ,3.3, ,252, ,53.4, 
47,Brentwood,San Francisco Bay,1/6/2017,0700,006,0.00, ,0.00, ,1, ,10.8, ,53.5, ,77, ,46.7, ,2.6, ,234, ,53.2, 
47,Brentwood,San Francisco Bay,1/6/2017,0800,006,0.00, ,0.00, ,20, ,10.4, ,50.9, ,82, ,45.5, ,5.8, ,204, ,52.9, 
47,Brentwood,San Francisco Bay,1/6/2017,0900,006,0.00, ,0.00, ,249, ,10.7, ,52.1, ,81, ,46.4, ,3.4, ,271, ,52.4, 
47,Brentwood,San Francisco Bay,1/6/2017,1000,006,0.01,Y,0.00, ,598, ,10.3, ,60.9,Y,57,Y,45.4,Y,3.6, ,336, ,52.1, 
47,Brentwood,San Francisco Bay,1/6/2017,1100,006,0.01,Y,0.00, ,821, ,11.3, ,63.3,Y,57,Y,47.8,Y,4.6, ,345, ,52.1, 
47,Brentwood,San Francisco Bay,1/6/2017,1200,006,0.01, ,0.00, ,951, ,12.5, ,61.1, ,68, ,50.6, ,8.7, ,325, ,52.6, 
47,Brentwood,San Francisco Bay,1/6/2017,1300,006,0.01, ,0.00, ,976, ,12.0, ,63.2, ,61, ,49.3, ,5.4, ,316, ,53.5, 
47,Brentwood,San Francisco Bay,1/6/2017,1400,006,0.01, ,0.00, ,788, ,11.6, ,62.5, ,60, ,48.6, ,9.5, ,339, ,54.4, 
47,Brentwood,San Francisco Bay,1/6/2017,1500,006,0.01, ,0.00, ,610, ,11.1, ,62.7, ,57, ,47.3, ,7.2, ,346, ,55.0, 
47,Brentwood,San Francisco Bay,1/6/2017,1600,006,0.00, ,0.00, ,404, ,11.1, ,62.4, ,57, ,47.2, ,6.6, ,340, ,55.7, 
47,Brentwood,San Francisco Bay,1/6/2017,1700,006,0.00, ,0.00, ,123, ,11.4, ,59.3, ,66, ,47.9, ,6.2, ,6, ,56.0, 
47,Brentwood,San Francisco Bay,1/6/2017,1800,006,0.00, ,0.00, ,2, ,12.1, ,53.9, ,85, ,49.6, ,2.4, ,29, ,55.6, 
47,Brentwood,San Francisco Bay,1/6/2017,1900,006,0.00, ,0.00, ,0, ,11.9, ,51.7, ,91, ,49.1, ,2.7, ,253, ,54.9, 
47,Brentwood,San Francisco Bay,1/6/2017,2000,006,0.00, ,0.00, ,0, ,11.3, ,49.4, ,94, ,47.7, ,3.0, ,263, ,54.0, 
47,Brentwood,San Francisco Bay,1/6/2017,2100,006,0.00, ,0.00, ,0, ,10.8, ,47.6, ,96, ,46.6, ,3.8, ,246, ,53.2, 
47,Brentwood,San Francisco Bay,1/6/2017,2200,006,0.00, ,0.00, ,0, ,10.4, ,46.4, ,97, ,45.6, ,1.7, ,235, ,52.5, 
47,Brentwood,San Francisco Bay,1/6/2017,2300,006,0.00, ,0.00, ,0, ,10.7, ,46.6, ,98, ,46.2, ,3.0, ,261, ,51.8, 
47,Brentwood,San Francisco Bay,1/6/2017,2400,006,0.00, ,0.00, ,0, ,10.5, ,46.3, ,98, ,45.8, ,3.3, ,236, ,51.4, 
47,Brentwood,San Francisco Bay,1/7/2017,0100,007,0.00, ,0.00, ,1, ,9.9, ,44.6, ,99, ,44.3, ,2.6, ,302, ,50.9, 
47,Brentwood,San Francisco Bay,1/7/2017,0200,007,0.00, ,0.00, ,1, ,9.4, ,43.1, ,99, ,42.9, ,2.1, ,281, ,50.4, 
47,Brentwood,San Francisco Bay,1/7/2017,0300,007,0.00, ,0.00, ,1, ,9.3, ,42.8, ,99, ,42.6, ,2.4, ,262, ,49.9, 
47,Brentwood,San Francisco Bay,1/7/2017,0400,007,0.00, ,0.00, ,1, ,9.1, ,42.3, ,99, ,42.1, ,2.2, ,214, ,49.4, 
47,Brentwood,San Francisco Bay,1/7/2017,0500,007,0.00, ,0.00, ,2, ,9.6, ,43.6, ,99, ,43.4, ,1.4, ,298, ,49.0, 
47,Brentwood,San Francisco Bay,1/7/2017,0600,007,0.00, ,0.00, ,2, ,10.0, ,44.8, ,99, ,44.6, ,2.6, ,247, ,48.8, 
47,Brentwood,San Francisco Bay,1/7/2017,0700,007,0.00, ,0.00, ,2, ,10.7, ,46.6, ,99, ,46.4, ,1.8, ,186, ,48.8, 
47,Brentwood,San Francisco Bay,1/7/2017,0800,007,0.00, ,0.00, ,14, ,10.7, ,46.6, ,99, ,46.4, ,1.6, ,283, ,49.0, 
47,Brentwood,San Francisco Bay,1/7/2017,0900,007,0.00, ,0.00, ,102, ,11.2, ,47.9, ,98, ,47.5, ,4.6, ,358, ,49.1, 
47,Brentwood,San Francisco Bay,1/7/2017,1000,007,0.00, ,0.00, ,185, ,11.1, ,48.9, ,94, ,47.2, ,6.9, ,353, ,49.4, 
47,Brentwood,San Francisco Bay,1/7/2017,1100,007,0.00, ,0.00, ,193, ,10.8, ,49.1, ,91, ,46.7, ,4.8, ,328, ,49.8, 
47,Brentwood,San Francisco Bay,1/7/2017,1200,007,0.00, ,0.00, ,307, ,10.9, ,50.0, ,89, ,46.9, ,4.3, ,329, ,50.2, 
47,Brentwood,San Francisco Bay,1/7/2017,1300,007,0.00, ,0.00, ,307, ,10.9, ,50.4, ,87, ,46.8, ,5.0, ,321, ,50.7, 
47,Brentwood,San Francisco Bay,1/7/2017,1400,007,0.00, ,0.00, ,236, ,10.9, ,50.7, ,87, ,46.8, ,3.3, ,332, ,51.2, 
47,Brentwood,San Francisco Bay,1/7/2017,1500,007,0.00, ,0.00, ,172, ,11.1, ,50.8, ,88, ,47.3, ,4.0, ,346, ,51.5, 
47,Brentwood,San Francisco Bay,1/7/2017,1600,007,0.00, ,0.00, ,97, ,11.3, ,50.7, ,89, ,47.7, ,4.8, ,325, ,51.8, 
47,Brentwood,San Francisco Bay,1/7/2017,1700,007,0.00, ,0.00, ,45, ,11.2, ,49.9, ,91, ,47.4, ,4.1, ,353, ,51.9, 
47,Brentwood,San Francisco Bay,1/7/2017,1800,007,0.00, ,0.00, ,1, ,11.2, ,48.8, ,95, ,47.5, ,2.9, ,351, ,51.8, 
47,Brentwood,San Francisco Bay,1/7/2017,1900,007,0.00, ,0.00, ,0, ,11.4, ,48.6, ,98, ,48.0, ,2.8, ,320, ,51.6, 
47,Brentwood,San Francisco Bay,1/7/2017,2000,007,0.00, ,0.00, ,1, ,11.6, ,48.9, ,99, ,48.6, ,2.4, ,293, ,51.4, 
