Year,Month,Day,Hour,HOURLYPrecip
2017,1,10,21,0.090551
2017,1,10,22,0.078740
2017,1,10,23,0.031496
2017,1,11,0,0.031496
2017,1,11,1,0.078740
2017,1,11,2,0.149606
2017,1,11,3,0.181102
2017,1,11,4,0.039370
2017,1,11,7,1.271654
2017,1,11,14,0.011811
2017,1,12,3,0.019685
2017,1,12,4,0.031496
2017,1,12,6,0.019685
2017,1,12,7,0.129921
2017,1,12,8,0.019685
2017,1,12,9,0.090551
2017,1,12,10,0.090551
2017,1,12,11,0.011811
2017,1,12,12,0.019685
2017,1,12,13,0.031496
2017,1,12,14,0.011811
2017,1,12,15,0.011811
2017,1,12,23,0.019685
2017,1,13,7,0.299213
2017,1,14,7,0.000000
2017,1,15,7,0.000000
2017,1,16,7,0.000000
2017,1,17,7,0.000000
2017,1,18,7,0.000000
2017,1,18,12,0.019685
2017,1,18,13,0.031496
2017,1,18,17,0.031496
2017,1,18,18,0.031496
2017,1,18,19,0.019685
2017,1,18,20,0.110236
2017,1,18,21,0.070866
2017,1,18,22,0.039370
2017,1,18,23,0.039370
2017,1,19,0,0.039370
2017,1,19,1,0.031496
2017,1,19,2,0.059055
2017,1,19,3,0.318898
2017,1,19,4,0.011811
2017,1,19,7,0.850394
2017,1,19,13,0.181102
2017,1,19,18,0.019685
2017,1,20,6,0.011811
2017,1,20,7,0.208661
2017,1,20,8,0.019685
2017,1,20,9,0.149606
2017,1,20,10,0.118110
2017,1,20,11,0.118110
2017,1,20,12,0.409449
2017,1,20,14,0.011811
2017,1,20,15,0.059055
2017,1,20,16,0.031496
2017,1,20,21,0.031496
2017,1,21,0,0.039370
2017,1,21,1,0.039370
2017,1,21,4,0.011811
2017,1,21,5,0.011811
2017,1,21,7,1.051181
2017,1,21,8,0.011811
2017,1,21,10,0.031496
2017,1,21,12,0.011811
2017,1,21,13,0.019685
2017,1,22,1,0.039370
2017,1,22,2,0.059055
2017,1,22,3,0.070866
2017,1,22,4,0.051181
2017,1,22,5,0.011811
2017,1,22,6,0.070866
2017,1,22,7,0.090551
2017,1,22,8,0.031496
2017,1,22,9,0.051181
2017,1,22,10,0.051181
2017,1,22,11,0.051181
2017,1,22,12,0.149606
2017,1,22,13,0.110236
2017,1,22,14,0.011811
2017,1,22,18,0.031496
2017,1,22,22,0.059055
2017,1,22,23,0.161417
2017,1,23,0,0.118110
2017,1,23,1,0.031496
2017,1,23,5,0.031496
2017,1,23,6,0.078740
2017,1,23,7,0.988189
2017,1,23,8,0.019685
2017,1,23,9,0.019685
2017,1,23,11,0.019685
2017,1,23,13,0.019685
2017,1,23,18,0.019685
2017,1,23,19,0.051181
2017,1,23,23,0.011811
2017,1,24,2,0.039370
2017,1,24,3,0.011811
2017,1,24,5,0.031496
2017,1,24,6,0.019685
2017,1,24,7,0.259843
2017,1,25,7,0.000000
2017,1,26,7,0.000000
2017,1,27,7,0.000000
2017,1,28,7,0.000000
2017,1,29,7,0.000000
2017,1,30,7,0.000000
2017,1,31,7,0.000000
2017,2,1,7,0.000000
2017,2,2,7,0.000000
2017,2,2,8,0.011811
2017,2,2,9,0.059055
2017,2,2,10,0.011811
2017,2,2,11,0.011811
2017,2,2,14,0.011811
2017,2,3,5,0.011811
2017,2,3,6,0.011811
2017,2,3,7,0.118110
2017,2,3,11,0.098425
2017,2,3,12,0.051181
2017,2,3,13,0.161417
2017,2,3,14,0.070866
2017,2,4,5,0.019685
2017,2,4,6,0.011811
2017,2,4,7,0.409449
2017,2,4,8,0.011811
2017,2,4,10,0.019685
2017,2,4,11,0.070866
2017,2,4,12,0.031496
2017,2,4,13,0.059055
2017,2,4,15,0.011811
2017,2,4,18,0.039370
2017,2,4,19,0.031496
2017,2,4,20,0.011811
2017,2,5,7,0.279528
2017,2,6,1,0.031496
2017,2,6,2,0.070866
2017,2,6,3,0.019685
2017,2,6,4,0.039370
2017,2,6,7,0.161417
2017,2,6,15,0.011811
2017,2,6,16,0.039370
2017,2,6,17,0.019685
2017,2,6,18,0.011811
2017,2,6,23,0.011811
2017,2,7,1,0.019685
2017,2,7,2,0.039370
2017,2,7,3,0.051181
2017,2,7,4,0.070866
2017,2,7,5,0.098425
2017,2,7,6,0.110236
2017,2,7,7,0.500000
2017,2,7,8,0.059055
2017,2,7,9,0.098425
2017,2,7,10,0.059055
2017,2,7,11,0.011811
2017,2,7,12,0.019685
2017,2,7,13,0.188976
2017,2,7,14,0.070866
2017,2,7,15,0.039370
2017,2,7,16,0.161417
2017,2,7,17,0.070866
2017,2,7,23,0.011811
2017,2,8,6,0.011811
2017,2,8,7,0.031496
2017,2,8,8,0.070866
2017,2,8,9,0.031496
2017,2,8,10,0.011811
2017,2,8,13,0.019685
2017,2,8,14,0.051181
2017,2,8,15,0.011811
2017,2,8,16,0.011811
2017,2,8,17,0.031496
2017,2,8,18,0.051181
2017,2,8,19,0.031496
2017,2,8,20,0.019685
2017,2,8,21,0.011811
2017,2,9,7,0.338583
2017,2,9,14,0.011811
2017,2,9,15,0.070866
2017,2,9,16,0.039370
2017,2,9,17,0.039370
2017,2,9,18,0.078740
2017,2,9,19,0.169291
2017,2,9,20,0.098425
2017,2,9,21,0.059055
2017,2,9,22,0.039370
2017,2,9,23,0.031496
2017,2,10,0,0.031496
2017,2,10,1,0.019685
2017,2,10,7,0.688976
2017,2,10,9,0.011811
2017,2,10,10,0.011811
2017,2,10,11,0.051181
2017,2,10,12,0.011811
2017,2,11,7,0.078740
2017,2,12,7,0.000000
2017,2,13,7,0.000000
2017,2,14,7,0.000000
2017,2,15,7,0.000000
2017,2,16,7,0.000000
2017,2,16,11,0.208661
2017,2,16,12,0.090551
2017,2,16,13,0.031496
2017,2,16,14,0.019685
2017,2,16,16,0.011811
2017,2,17,7,0.358268
2017,2,17,10,0.031496
2017,2,17,11,0.051181
2017,2,17,12,0.129921
2017,2,17,13,0.110236
2017,2,17,14,0.098425
2017,2,17,15,0.070866
2017,2,17,16,0.059055
2017,2,17,17,0.019685
2017,2,17,18,0.031496
2017,2,17,19,0.070866
2017,2,17,21,0.011811
2017,2,17,22,0.011811
2017,2,17,23,0.039370
2017,2,18,0,0.090551
2017,2,18,1,0.110236
2017,2,18,2,0.031496
2017,2,18,3,0.070866
2017,2,18,4,0.019685
2017,2,18,7,1.051181
2017,2,18,9,0.098425
2017,2,18,10,0.011811
2017,2,18,13,0.011811
2017,2,19,7,0.118110
2017,2,19,11,0.031496
2017,2,19,12,0.019685
2017,2,19,13,0.019685
2017,2,19,18,0.011811
2017,2,19,20,0.019685
2017,2,19,21,0.011811
2017,2,20,7,0.129921
2017,2,20,9,0.051181
2017,2,20,10,0.208661
2017,2,20,11,0.259843
2017,2,20,12,0.299213
2017,2,20,13,0.078740
2017,2,20,14,0.011811
2017,2,20,15,0.011811
2017,2,20,16,0.011811
2017,2,20,17,0.051181
2017,2,20,18,0.078740
2017,2,20,19,0.070866
2017,2,20,20,0.070866
2017,2,20,21,0.039370
2017,2,20,22,0.070866
2017,2,20,23,0.161417
2017,2,21,0,0.208661
2017,2,21,1,0.118110
2017,2,21,2,0.019685
2017,2,21,6,0.011811
2017,2,21,7,1.830709
2017,2,21,12,0.208661
2017,2,21,16,0.011811
2017,2,21,22,0.161417
2017,2,21,23,0.039370
2017,2,22,0,0.019685
2017,2,22,1,0.011811
2017,2,22,7,0.448819
2017,2,23,7,0.000000
2017,2,24,7,0.000000
2017,2,25,7,0.011811
2017,2,25,11,0.019685
2017,2,26,7,0.019685
2017,2,27,4,0.011811
2017,2,27,5,0.129921
2017,2,27,6,0.011811
2017,2,27,7,0.169291
2017,2,27,8,0.019685
2017,2,27,9,0.031496
2017,2,28,7,0.051181
2017,3,1,7,0.000000
2017,3,2,7,0.000000
2017,3,3,7,0.000000
2017,3,4,7,0.000000
2017,3,4,16,0.059055
2017,3,4,18,0.019685
2017,3,5,2,0.019685
2017,3,5,3,0.271654
2017,3,5,4,0.480315
2017,3,5,5,0.110236
2017,3,5,6,0.078740
2017,3,5,7,1.051181
2017,3,5,9,0.011811
2017,3,5,11,0.059055
2017,3,5,12,0.031496
2017,3,5,13,0.070866
2017,3,5,14,0.070866
2017,3,5,15,0.019685
2017,3,5,18,0.011811
2017,3,5,19,0.011811
2017,3,5,20,0.011811
2017,3,6,7,0.291339
2017,3,6,8,0.129921
2017,3,6,9,0.031496
2017,3,6,10,0.019685
2017,3,6,11,0.019685
2017,3,6,12,0.039370
2017,3,6,14,0.019685
2017,3,6,18,0.011811
2017,3,6,19,0.019685
2017,3,6,20,0.011811
2017,3,6,22,0.070866
2017,3,6,23,0.011811
2017,3,7,0,0.011811
2017,3,7,7,0.389764
2017,3,8,7,0.000000
2017,3,9,7,0.000000
2017,3,10,7,0.000000
2017,3,11,7,0.000000
2017,3,12,7,0.000000
2017,3,13,7,0.000000
2017,3,14,7,0.000000
2017,3,15,7,0.000000
2017,3,16,7,0.000000
2017,3,17,7,0.000000
2017,3,18,7,0.000000
2017,3,19,7,0.000000
2017,3,20,7,0.000000
2017,3,20,20,0.011811
2017,3,20,22,0.031496
2017,3,20,23,0.011811
2017,3,21,0,0.031496
2017,3,21,2,0.019685
2017,3,21,3,0.090551
2017,3,21,4,0.251969
2017,3,21,5,0.220472
2017,3,21,6,0.141732
2017,3,21,7,0.858268
2017,3,21,8,0.011811
2017,3,21,9,0.031496
2017,3,21,11,0.011811
2017,3,21,12,0.011811
2017,3,21,13,0.188976
2017,3,21,14,0.200787
2017,3,21,15,0.070866
2017,3,22,6,0.019685
2017,3,22,7,0.610236
2017,3,22,8,0.011811
2017,3,22,9,0.011811
2017,3,22,10,0.039370
2017,3,22,11,0.019685
2017,3,22,13,0.011811
2017,3,23,7,0.090551
2017,3,24,7,0.000000
2017,3,24,11,0.011811
2017,3,24,12,0.078740
2017,3,24,13,0.031496
2017,3,24,14,0.011811
2017,3,24,15,0.031496
2017,3,24,16,0.161417
2017,3,24,17,0.090551
2017,3,24,18,0.078740
2017,3,24,19,0.031496
2017,3,24,20,0.039370
2017,3,24,21,0.011811
2017,3,25,1,0.011811
2017,3,25,7,0.578740
2017,3,26,7,0.000000
2017,3,27,0,0.011811
2017,3,27,3,0.051181
2017,3,27,7,0.059055
2017,3,28,7,0.000000
2017,3,29,7,0.000000
2017,3,30,7,0.000000
2017,3,31,7,0.000000
2017,4,1,7,0.000000
2017,4,2,7,0.000000
2017,4,3,7,0.000000
2017,4,4,7,0.000000
2017,4,5,7,0.000000
2017,4,6,7,0.000000
2017,4,6,16,0.019685
2017,4,6,17,0.019685
2017,4,7,0,0.031496
2017,4,7,1,0.169291
2017,4,7,2,0.070866
2017,4,7,3,0.039370
2017,4,7,4,0.090551
2017,4,7,5,0.161417
2017,4,7,6,0.200787
2017,4,7,7,0.921260
2017,4,7,17,0.011811
2017,4,8,2,0.011811
2017,4,8,3,0.019685
2017,4,8,4,0.011811
2017,4,8,5,0.110236
2017,4,8,6,0.011811
2017,4,8,7,0.181102
2017,4,8,15,0.031496
2017,4,8,16,0.078740
2017,4,8,17,0.011811
2017,4,9,7,0.118110
2017,4,10,7,0.000000
2017,4,11,7,0.000000
2017,4,12,5,0.039370
2017,4,12,6,0.098425
2017,4,12,7,0.161417
2017,4,12,10,0.011811
2017,4,12,12,0.011811
2017,4,12,13,0.011811
2017,4,13,4,0.011811
2017,4,13,5,0.011811
2017,4,13,6,0.039370
2017,4,13,7,0.149606
2017,4,13,12,0.031496
2017,4,13,13,0.011811
2017,4,14,7,0.039370
2017,4,15,7,0.000000
2017,4,16,7,0.000000
2017,4,16,17,0.051181
2017,4,16,20,0.059055
2017,4,16,21,0.011811
2017,4,17,6,0.031496
2017,4,17,7,0.200787
2017,4,17,8,0.059055
2017,4,17,9,0.019685
2017,4,17,10,0.019685
2017,4,17,11,0.031496
2017,4,17,12,0.011811
2017,4,17,13,0.031496
2017,4,17,23,0.019685
2017,4,18,0,0.019685
2017,4,18,4,0.011811
2017,4,18,6,0.031496
2017,4,18,7,0.271654
2017,4,18,8,0.011811
2017,4,18,12,0.011811
2017,4,18,13,0.011811
2017,4,19,7,0.031496
2017,4,20,5,0.011811
2017,4,20,6,0.098425
2017,4,20,7,0.141732
2017,4,20,8,0.011811
2017,4,21,7,0.011811
2017,4,22,7,0.000000
2017,4,23,7,0.000000
2017,4,24,7,0.000000
2017,4,25,7,0.000000
2017,4,26,7,0.000000
2017,4,26,13,0.011811
2017,4,26,21,0.011811
2017,4,26,22,0.011811
2017,4,27,7,0.031496
2017,4,28,7,0.000000
2017,4,29,7,0.000000
2017,4,30,7,0.000000
2017,5,1,7,0.000000
2017,5,2,7,0.000000
2017,5,3,7,0.000000
2017,5,4,7,0.000000
2017,5,5,7,0.000000
2017,5,6,7,0.000000
2017,5,7,7,0.000000
2017,5,8,7,0.000000
2017,5,9,7,0.000000
2017,5,10,7,0.000000
2017,5,11,7,0.000000
2017,5,12,7,0.000000
2017,5,13,7,0.000000
2017,5,14,7,0.000000
2017,5,15,7,0.000000
2017,5,16,7,0.000000
2017,5,17,7,0.000000
2017,5,18,7,0.000000
2017,5,19,7,0.000000
2017,5,20,7,0.000000
2017,5,21,7,0.000000
2017,5,22,7,0.000000
2017,5,23,7,0.000000
2017,5,24,7,0.000000
2017,5,25,7,0.000000
2017,5,26,7,0.000000
2017,5,27,7,0.000000
2017,5,28,7,0.000000
2017,5,29,7,0.000000
2017,5,30,7,0.000000
2017,5,31,7,0.000000
2017,6,1,7,0.000000
2017,6,2,7,0.000000
2017,6,3,7,0.000000
2017,6,4,7,0.000000
2017,6,5,7,0.000000
2017,6,6,7,0.000000
2017,6,7,7,0.000000
2017,6,8,7,0.000000
2017,6,8,14,0.011811
2017,6,8,15,0.031496
2017,6,8,16,0.011811
2017,6,8,17,0.039370
2017,6,8,21,0.011811
2017,6,9,7,0.098425
2017,6,10,7,0.000000
2017,6,11,7,0.000000
2017,6,12,7,0.000000
2017,6,13,7,0.000000
2017,6,14,7,0.000000
2017,6,15,7,0.000000
2017,6,16,7,0.000000
2017,6,17,7,0.000000
2017,6,18,7,0.000000
2017,6,19,7,0.000000
2017,6,20,7,0.000000
2017,6,21,7,0.000000
2017,6,22,7,0.000000
2017,6,23,7,0.000000
2017,6,24,7,0.000000
2017,6,25,7,0.000000
2017,6,26,7,0.000000
2017,6,27,7,0.000000
2017,6,28,7,0.000000
2017,6,29,7,0.000000
2017,6,30,7,0.000000
2017,7,1,7,0.000000
2017,7,2,7,0.000000
2017,7,3,7,0.000000
2017,7,4,7,0.000000
2017,7,5,7,0.000000
2017,7,6,7,0.000000
2017,7,7,7,0.000000
2017,7,8,7,0.000000
2017,7,9,7,0.000000
2017,7,10,7,0.000000
2017,7,11,7,0.000000
2017,7,12,7,0.000000
2017,7,13,7,0.000000
2017,7,14,7,0.000000
2017,7,15,7,0.000000
2017,7,16,7,0.000000
2017,7,17,7,0.000000
2017,7,18,7,0.000000
2017,7,19,7,0.000000
2017,7,20,7,0.000000
2017,7,21,7,0.000000
2017,7,22,7,0.000000
2017,7,23,7,0.000000
2017,7,24,7,0.000000
2017,7,25,7,0.000000
2017,7,26,7,0.000000
2017,7,27,7,0.000000
2017,7,28,7,0.000000
2017,7,29,7,0.000000
2017,7,30,7,0.000000
2017,7,31,7,0.000000
2017,8,1,7,0.000000
2017,8,2,7,0.000000
2017,8,3,7,0.000000
2017,8,4,7,0.000000
2017,8,5,7,0.000000
2017,8,6,7,0.000000
2017,8,6,13,0.011811
2017,8,7,7,0.011811
2017,8,8,7,0.000000
2017,8,9,7,0.000000
2017,8,10,7,0.000000
2017,8,11,7,0.000000
2017,8,12,7,0.000000
2017,8,13,7,0.000000
2017,8,14,7,0.000000
2017,8,15,7,0.000000
2017,8,16,7,0.000000
2017,8,17,7,0.000000
2017,8,18,7,0.000000
2017,8,19,7,0.000000
2017,8,20,7,0.000000
2017,8,21,7,0.000000
2017,8,22,7,0.000000
2017,8,23,7,0.000000
2017,8,24,7,0.000000
2017,8,25,7,0.000000
2017,8,26,7,0.000000
2017,8,27,7,0.000000
2017,8,28,7,0.000000
2017,8,29,7,0.000000
2017,8,30,7,0.000000
2017,8,31,7,0.000000
2017,9,1,7,0.000000
2017,9,2,7,0.000000
2017,9,3,7,0.000000
2017,9,4,7,0.000000
2017,9,5,7,0.000000
2017,9,6,7,0.000000
2017,9,7,7,0.000000
2017,9,8,7,0.000000
2017,9,9,7,0.000000
2017,9,10,7,0.000000
2017,9,11,7,0.000000
2017,9,12,2,0.031496
2017,9,12,3,0.019685
2017,9,12,4,0.051181
2017,9,12,7,0.098425
2017,9,13,7,0.000000
2017,9,14,7,0.000000
2017,9,15,7,0.000000
2017,9,16,7,0.000000
2017,9,17,7,0.000000
2017,9,18,7,0.000000
2017,9,19,7,0.000000
2017,9,20,7,0.000000
2017,9,21,7,0.000000
2017,9,22,7,0.000000
2017,9,23,7,0.000000
2017,9,24,7,0.000000
2017,9,25,7,0.000000
2017,9,26,7,0.000000
2017,9,27,7,0.000000
2017,9,28,7,0.000000
2017,9,29,7,0.000000
2017,9,30,7,0.000000
2017,10,1,7,0.000000
2017,10,2,7,0.000000
2017,10,3,7,0.000000
2017,10,4,7,0.000000
2017,10,5,7,0.000000
2017,10,6,7,0.000000
2017,10,7,7,0.000000
2017,10,8,7,0.000000
2017,10,9,7,0.000000
2017,10,10,7,0.000000
2017,10,11,7,0.000000
2017,10,12,7,0.000000
2017,10,13,7,0.000000
2017,10,14,7,0.000000
2017,10,15,7,0.000000
2017,10,16,7,0.000000
2017,10,17,7,0.000000
2017,10,18,7,0.000000
2017,10,19,7,0.000000
2017,10,20,6,0.149606
2017,10,20,7,0.291339
2017,10,20,8,0.019685
2017,10,21,7,0.019685
2017,10,22,7,0.000000
2017,10,23,7,0.000000
2017,10,24,7,0.000000
2017,10,25,7,0.000000
2017,10,26,7,0.000000
2017,10,27,7,0.000000
2017,10,28,7,0.000000
2017,10,29,7,0.000000
2017,10,30,7,0.000000
2017,10,31,7,0.000000
2017,11,1,7,0.000000
2017,11,2,7,0.000000
2017,11,3,7,0.000000
2017,11,3,10,0.011811
2017,11,3,11,0.019685
2017,11,4,7,0.031496
2017,11,4,10,0.039370
2017,11,4,11,0.039370
2017,11,5,7,0.078740
2017,11,6,7,0.000000
2017,11,7,7,0.000000
2017,11,8,7,0.000000
2017,11,9,5,0.059055
2017,11,9,6,0.039370
2017,11,9,7,0.181102
2017,11,9,8,0.019685
2017,11,10,7,0.019685
2017,11,10,15,0.051181
2017,11,10,18,0.011811
2017,11,10,19,0.161417
2017,11,11,7,0.220472
2017,11,12,7,0.000000
2017,11,13,7,0.000000
2017,11,14,0,0.039370
2017,11,14,1,0.051181
2017,11,14,7,0.090551
2017,11,15,7,0.000000
2017,11,15,16,0.011811
2017,11,16,4,0.011811
2017,11,16,5,0.051181
2017,11,16,7,0.220472
2017,11,16,8,0.118110
2017,11,16,9,0.078740
2017,11,16,10,0.228346
2017,11,16,11,0.141732
2017,11,16,12,0.031496
2017,11,16,13,0.259843
2017,11,16,14,0.098425
2017,11,16,15,0.059055
2017,11,16,16,0.039370
2017,11,16,17,0.070866
2017,11,16,18,0.090551
2017,11,16,19,0.011811
2017,11,16,20,0.051181
2017,11,16,21,0.051181
2017,11,16,23,0.011811
2017,11,17,0,0.031496
2017,11,17,5,0.070866
2017,11,17,6,0.031496
2017,11,17,7,1.480315
2017,11,18,7,0.000000
2017,11,19,7,0.000000
2017,11,20,7,0.000000
2017,11,21,7,0.000000
2017,11,22,7,0.000000
2017,11,23,7,0.000000
2017,11,24,7,0.000000
2017,11,25,7,0.000000
2017,11,26,7,0.000000
2017,11,26,17,0.070866
2017,11,26,19,0.070866
2017,11,26,21,0.019685
2017,11,26,22,0.059055
2017,11,27,7,0.220472
2017,11,27,8,0.110236
2017,11,27,9,0.059055
2017,11,27,11,0.118110
2017,11,28,7,0.291339
2017,11,29,7,0.000000
2017,11,30,7,0.000000
2017,12,1,7,0.000000
2017,12,2,7,0.000000
2017,12,3,7,0.019685
2017,12,4,7,0.000000
2017,12,5,7,0.000000
2017,12,6,7,0.000000
2017,12,7,7,0.000000
2017,12,8,7,0.000000
2017,12,9,7,0.000000
2017,12,10,7,0.000000
2017,12,11,7,0.000000
2017,12,12,7,0.000000
2017,12,13,7,0.000000
2017,12,14,7,0.000000
2017,12,15,7,0.000000
2017,12,16,7,0.000000
2017,12,17,7,0.000000
2017,12,18,7,0.000000
2017,12,19,7,0.000000
2017,12,20,7,0.000000
2017,12,20,9,0.090551
2017,12,20,10,0.039370
2017,12,21,7,0.129921
2017,12,22,7,0.000000
2017,12,23,7,0.000000
2017,12,24,7,0.000000
2017,12,25,7,0.000000
2017,12,26,7,0.000000
2017,12,27,7,0.000000
2017,12,28,7,0.000000
2017,12,29,7,0.000000
2017,12,30,7,0.000000
2017,12,31,7,0.000000
